Confirmed,Country,Date,Deaths,Recovered
1.0,Lithuania,03-01-2020,0.0,0.0
1.0,Luxembourg,03-01-2020,0.0,0.0
10.0,Macau,03-01-2020,0.0,8.0
79826.0,China,03-01-2020,2870.0,42118.0
29.0,Malaysia,03-01-2020,0.0,18.0
5.0,Mexico,03-01-2020,0.0,0.0
1.0,Monaco,03-01-2020,0.0,0.0
1.0,Nepal,03-01-2020,0.0,1.0
10.0,Netherlands,03-01-2020,0.0,0.0
1.0,New Zealand,03-01-2020,0.0,0.0
1.0,Nigeria,03-01-2020,0.0,0.0
1.0,North Macedonia,03-01-2020,0.0,0.0
19.0,Norway,03-01-2020,0.0,0.0
6.0,Oman,03-01-2020,0.0,1.0
4.0,Pakistan,03-01-2020,0.0,0.0
3.0,Philippines,03-01-2020,1.0,1.0
3.0,Qatar,03-01-2020,0.0,0.0
3.0,Romania,03-01-2020,0.0,0.0
2.0,Russia,03-01-2020,0.0,2.0
1.0,San Marino,03-01-2020,0.0,0.0
106.0,Singapore,03-01-2020,0.0,72.0
3736.0,South Korea,03-01-2020,17.0,30.0
84.0,Spain,03-01-2020,0.0,2.0
1.0,Sri Lanka,03-01-2020,0.0,1.0
14.0,Sweden,03-01-2020,0.0,0.0
27.0,Switzerland,03-01-2020,0.0,0.0
40.0,Taiwan,03-01-2020,1.0,9.0
42.0,Thailand,03-01-2020,1.0,28.0
36.0,United Kingdom,03-01-2020,0.0,8.0
76.0,United States,03-01-2020,1.0,7.0
21.0,United Arab Emirates,03-01-2020,0.0,5.0
16.0,Vietnam,03-01-2020,0.0,16.0
1.0,Afghanistan,03-02-2020,0.0,0.0
3.0,Algeria,03-02-2020,0.0,0.0
1.0,Andorra,03-02-2020,0.0,0.0
1.0,Armenia,03-02-2020,0.0,0.0
30.0,Australia,03-02-2020,1.0,11.0
18.0,Austria,03-02-2020,0.0,0.0
3.0,Azerbaijan,03-02-2020,0.0,0.0
49.0,Bahrain,03-02-2020,0.0,0.0
1.0,Belarus,03-02-2020,0.0,0.0
8.0,Belgium,03-02-2020,0.0,1.0
2.0,Brazil,03-02-2020,0.0,0.0
1.0,Cambodia,03-02-2020,0.0,1.0
27.0,Canada,03-02-2020,0.0,6.0
7.0,Croatia,03-02-2020,0.0,0.0
3.0,Czech Republic,03-02-2020,0.0,0.0
4.0,Denmark,03-02-2020,0.0,0.0
1.0,Dominican Republic,03-02-2020,0.0,0.0
6.0,Ecuador,03-02-2020,0.0,0.0
2.0,Egypt,03-02-2020,0.0,1.0
1.0,Estonia,03-02-2020,0.0,0.0
6.0,Finland,03-02-2020,0.0,1.0
191.0,France,03-02-2020,3.0,12.0
3.0,Georgia,03-02-2020,0.0,0.0
159.0,Germany,03-02-2020,0.0,16.0
7.0,Greece,03-02-2020,0.0,0.0
100.0,Hong Kong,03-02-2020,2.0,36.0
6.0,Iceland,03-02-2020,0.0,0.0
5.0,India,03-02-2020,0.0,3.0
2.0,Indonesia,03-02-2020,0.0,0.0
1501.0,Iran,03-02-2020,66.0,291.0
26.0,Iraq,03-02-2020,0.0,0.0
1.0,Ireland,03-02-2020,0.0,0.0
10.0,Israel,03-02-2020,0.0,1.0
2036.0,Italy,03-02-2020,52.0,149.0
274.0,Japan,03-02-2020,6.0,32.0
56.0,Kuwait,03-02-2020,0.0,0.0
1.0,Latvia,03-02-2020,0.0,0.0
13.0,Lebanon,03-02-2020,0.0,0.0
1.0,Lithuania,03-02-2020,0.0,0.0
1.0,Luxembourg,03-02-2020,0.0,0.0
10.0,Macau,03-02-2020,0.0,8.0
80026.0,China,03-02-2020,2912.0,44810.0
29.0,Malaysia,03-02-2020,0.0,18.0
5.0,Mexico,03-02-2020,0.0,0.0
1.0,Monaco,03-02-2020,0.0,0.0
1.0,Morocco,03-02-2020,0.0,0.0
1.0,Nepal,03-02-2020,0.0,1.0
18.0,Netherlands,03-02-2020,0.0,0.0
1.0,New Zealand,03-02-2020,0.0,0.0
1.0,Nigeria,03-02-2020,0.0,0.0
1.0,North Macedonia,03-02-2020,0.0,0.0
25.0,Norway,03-02-2020,0.0,0.0
6.0,Oman,03-02-2020,0.0,1.0
4.0,Pakistan,03-02-2020,0.0,0.0
3.0,Philippines,03-02-2020,1.0,1.0
2.0,Portugal,03-02-2020,0.0,0.0
3.0,Qatar,03-02-2020,0.0,0.0
3.0,Romania,03-02-2020,0.0,0.0
3.0,Russia,03-02-2020,0.0,2.0
8.0,San Marino,03-02-2020,0.0,0.0
1.0,Saudi Arabia,03-02-2020,0.0,0.0
1.0,Senegal,03-02-2020,0.0,0.0
108.0,Singapore,03-02-2020,0.0,78.0
4335.0,South Korea,03-02-2020,28.0,30.0
120.0,Spain,03-02-2020,0.0,2.0
1.0,Sri Lanka,03-02-2020,0.0,1.0
15.0,Sweden,03-02-2020,0.0,0.0
42.0,Switzerland,03-02-2020,0.0,0.0
41.0,Taiwan,03-02-2020,1.0,12.0
43.0,Thailand,03-02-2020,1.0,31.0
40.0,United Kingdom,03-02-2020,0.0,8.0
101.0,United States,03-02-2020,6.0,7.0
21.0,United Arab Emirates,03-02-2020,0.0,5.0
16.0,Vietnam,03-02-2020,0.0,16.0
1.0,Afghanistan,03-03-2020,0.0,0.0
5.0,Algeria,03-03-2020,0.0,0.0
1.0,Andorra,03-03-2020,0.0,0.0
1.0,Argentina,03-03-2020,0.0,0.0
1.0,Armenia,03-03-2020,0.0,0.0
39.0,Australia,03-03-2020,1.0,11.0
21.0,Austria,03-03-2020,0.0,0.0
3.0,Azerbaijan,03-03-2020,0.0,0.0
49.0,Bahrain,03-03-2020,0.0,0.0
1.0,Belarus,03-03-2020,0.0,0.0
13.0,Belgium,03-03-2020,0.0,1.0
2.0,Brazil,03-03-2020,0.0,0.0
1.0,Cambodia,03-03-2020,0.0,1.0
30.0,Canada,03-03-2020,0.0,6.0
1.0,Chile,03-03-2020,0.0,0.0
9.0,Croatia,03-03-2020,0.0,0.0
5.0,Czech Republic,03-03-2020,0.0,0.0
6.0,Denmark,03-03-2020,0.0,0.0
1.0,Dominican Republic,03-03-2020,0.0,0.0
7.0,Ecuador,03-03-2020,0.0,0.0
2.0,Egypt,03-03-2020,0.0,1.0
2.0,Estonia,03-03-2020,0.0,0.0
6.0,Finland,03-03-2020,0.0,1.0
204.0,France,03-03-2020,4.0,12.0
3.0,Georgia,03-03-2020,0.0,0.0
196.0,Germany,03-03-2020,0.0,16.0
7.0,Greece,03-03-2020,0.0,0.0
100.0,Hong Kong,03-03-2020,2.0,37.0
11.0,Iceland,03-03-2020,0.0,0.0
5.0,India,03-03-2020,0.0,3.0
2.0,Indonesia,03-03-2020,0.0,0.0
2336.0,Iran,03-03-2020,77.0,291.0
32.0,Iraq,03-03-2020,0.0,0.0
2.0,Ireland,03-03-2020,0.0,0.0
12.0,Israel,03-03-2020,0.0,1.0
2502.0,Italy,03-03-2020,79.0,160.0
293.0,Japan,03-03-2020,6.0,43.0
1.0,Jordan,03-03-2020,0.0,0.0
56.0,Kuwait,03-03-2020,0.0,0.0
1.0,Latvia,03-03-2020,0.0,0.0
13.0,Lebanon,03-03-2020,0.0,0.0
1.0,Lithuania,03-03-2020,0.0,0.0
1.0,Luxembourg,03-03-2020,0.0,0.0
10.0,Macau,03-03-2020,0.0,9.0
80151.0,China,03-03-2020,2945.0,47404.0
36.0,Malaysia,03-03-2020,0.0,22.0
5.0,Mexico,03-03-2020,0.0,1.0
1.0,Monaco,03-03-2020,0.0,0.0
1.0,Morocco,03-03-2020,0.0,0.0
1.0,Nepal,03-03-2020,0.0,1.0
24.0,Netherlands,03-03-2020,0.0,0.0
1.0,New Zealand,03-03-2020,0.0,0.0
1.0,Nigeria,03-03-2020,0.0,0.0
1.0,North Macedonia,03-03-2020,0.0,0.0
32.0,Norway,03-03-2020,0.0,0.0
12.0,Oman,03-03-2020,0.0,2.0
5.0,Pakistan,03-03-2020,0.0,0.0
3.0,Philippines,03-03-2020,1.0,1.0
2.0,Portugal,03-03-2020,0.0,0.0
7.0,Qatar,03-03-2020,0.0,0.0
3.0,Romania,03-03-2020,0.0,0.0
3.0,Russia,03-03-2020,0.0,2.0
10.0,San Marino,03-03-2020,1.0,0.0
1.0,Saudi Arabia,03-03-2020,0.0,0.0
2.0,Senegal,03-03-2020,0.0,0.0
110.0,Singapore,03-03-2020,0.0,78.0
5186.0,South Korea,03-03-2020,28.0,30.0
165.0,Spain,03-03-2020,1.0,2.0
1.0,Sri Lanka,03-03-2020,0.0,1.0
21.0,Sweden,03-03-2020,0.0,0.0
56.0,Switzerland,03-03-2020,0.0,2.0
42.0,Taiwan,03-03-2020,1.0,12.0
43.0,Thailand,03-03-2020,1.0,31.0
51.0,United Kingdom,03-03-2020,0.0,8.0
122.0,United States,03-03-2020,7.0,8.0
1.0,Ukraine,03-03-2020,0.0,0.0
27.0,United Arab Emirates,03-03-2020,0.0,5.0
16.0,Vietnam,03-03-2020,0.0,16.0
1.0,Afghanistan,03-04-2020,0.0,0.0
12.0,Algeria,03-04-2020,0.0,0.0
1.0,Andorra,03-04-2020,0.0,0.0
1.0,Argentina,03-04-2020,0.0,0.0
1.0,Armenia,03-04-2020,0.0,0.0
52.0,Australia,03-04-2020,2.0,11.0
29.0,Austria,03-04-2020,0.0,0.0
3.0,Azerbaijan,03-04-2020,0.0,0.0
52.0,Bahrain,03-04-2020,0.0,0.0
6.0,Belarus,03-04-2020,0.0,0.0
23.0,Belgium,03-04-2020,0.0,1.0
4.0,Brazil,03-04-2020,0.0,0.0
1.0,Cambodia,03-04-2020,0.0,1.0
33.0,Canada,03-04-2020,0.0,6.0
1.0,Chile,03-04-2020,0.0,0.0
10.0,Croatia,03-04-2020,0.0,0.0
8.0,Czech Republic,03-04-2020,0.0,0.0
10.0,Denmark,03-04-2020,0.0,0.0
1.0,Dominican Republic,03-04-2020,0.0,0.0
10.0,Ecuador,03-04-2020,0.0,0.0
2.0,Egypt,03-04-2020,0.0,1.0
2.0,Estonia,03-04-2020,0.0,0.0
1.0,Faroe Islands,03-04-2020,0.0,0.0
6.0,Finland,03-04-2020,0.0,1.0
285.0,France,03-04-2020,4.0,12.0
3.0,Georgia,03-04-2020,0.0,0.0
262.0,Germany,03-04-2020,0.0,16.0
1.0,Gibraltar,03-04-2020,0.0,0.0
9.0,Greece,03-04-2020,0.0,0.0
105.0,Hong Kong,03-04-2020,2.0,37.0
2.0,Hungary,03-04-2020,0.0,0.0
26.0,Iceland,03-04-2020,0.0,0.0
28.0,India,03-04-2020,0.0,3.0
2.0,Indonesia,03-04-2020,0.0,0.0
2922.0,Iran,03-04-2020,92.0,552.0
35.0,Iraq,03-04-2020,2.0,0.0
6.0,Ireland,03-04-2020,0.0,0.0
15.0,Israel,03-04-2020,0.0,1.0
3089.0,Italy,03-04-2020,107.0,276.0
331.0,Japan,03-04-2020,6.0,43.0
1.0,Jordan,03-04-2020,0.0,0.0
56.0,Kuwait,03-04-2020,0.0,0.0
1.0,Latvia,03-04-2020,0.0,0.0
13.0,Lebanon,03-04-2020,0.0,1.0
1.0,Liechtenstein,03-04-2020,0.0,0.0
1.0,Lithuania,03-04-2020,0.0,0.0
1.0,Luxembourg,03-04-2020,0.0,0.0
10.0,Macau,03-04-2020,0.0,9.0
80271.0,China,03-04-2020,2981.0,49955.0
50.0,Malaysia,03-04-2020,0.0,22.0
5.0,Mexico,03-04-2020,0.0,1.0
1.0,Monaco,03-04-2020,0.0,0.0
1.0,Morocco,03-04-2020,0.0,0.0
1.0,Nepal,03-04-2020,0.0,1.0
38.0,Netherlands,03-04-2020,0.0,0.0
3.0,New Zealand,03-04-2020,0.0,0.0
1.0,Nigeria,03-04-2020,0.0,0.0
1.0,North Macedonia,03-04-2020,0.0,0.0
56.0,Norway,03-04-2020,0.0,0.0
15.0,Oman,03-04-2020,0.0,2.0
5.0,Pakistan,03-04-2020,0.0,0.0
3.0,Philippines,03-04-2020,1.0,1.0
1.0,Poland,03-04-2020,0.0,0.0
5.0,Portugal,03-04-2020,0.0,0.0
8.0,Qatar,03-04-2020,0.0,0.0
4.0,Romania,03-04-2020,0.0,1.0
3.0,Russia,03-04-2020,0.0,2.0
3.0,Saint Barthelemy,03-04-2020,0.0,0.0
16.0,San Marino,03-04-2020,1.0,0.0
1.0,Saudi Arabia,03-04-2020,0.0,0.0
4.0,Senegal,03-04-2020,0.0,0.0
110.0,Singapore,03-04-2020,0.0,78.0
5621.0,South Korea,03-04-2020,35.0,41.0
222.0,Spain,03-04-2020,2.0,2.0
1.0,Sri Lanka,03-04-2020,0.0,1.0
35.0,Sweden,03-04-2020,0.0,0.0
90.0,Switzerland,03-04-2020,0.0,3.0
42.0,Taiwan,03-04-2020,1.0,12.0
43.0,Thailand,03-04-2020,1.0,31.0
1.0,Tunisia,03-04-2020,0.0,0.0
85.0,United Kingdom,03-04-2020,0.0,8.0
153.0,United States,03-04-2020,11.0,8.0
1.0,Ukraine,03-04-2020,0.0,0.0
27.0,United Arab Emirates,03-04-2020,0.0,5.0
16.0,Vietnam,03-04-2020,0.0,16.0
1.0,Afghanistan,03-05-2020,0.0,0.0
12.0,Algeria,03-05-2020,0.0,0.0
1.0,Andorra,03-05-2020,0.0,0.0
1.0,Argentina,03-05-2020,0.0,0.0
1.0,Armenia,03-05-2020,0.0,0.0
55.0,Australia,03-05-2020,2.0,21.0
41.0,Austria,03-05-2020,0.0,0.0
6.0,Azerbaijan,03-05-2020,0.0,0.0
55.0,Bahrain,03-05-2020,0.0,0.0
6.0,Belarus,03-05-2020,0.0,0.0
50.0,Belgium,03-05-2020,0.0,1.0
2.0,Bosnia and Herzegovina,03-05-2020,0.0,0.0
4.0,Brazil,03-05-2020,0.0,0.0
1.0,Cambodia,03-05-2020,0.0,1.0
37.0,Canada,03-05-2020,0.0,6.0
4.0,Chile,03-05-2020,0.0,0.0
10.0,Croatia,03-05-2020,0.0,0.0
12.0,Czech Republic,03-05-2020,0.0,0.0
10.0,Denmark,03-05-2020,0.0,0.0
1.0,Dominican Republic,03-05-2020,0.0,0.0
13.0,Ecuador,03-05-2020,0.0,0.0
3.0,Egypt,03-05-2020,0.0,1.0
3.0,Estonia,03-05-2020,0.0,0.0
1.0,Faroe Islands,03-05-2020,0.0,0.0
12.0,Finland,03-05-2020,0.0,1.0
377.0,France,03-05-2020,6.0,12.0
4.0,Georgia,03-05-2020,0.0,0.0
482.0,Germany,03-05-2020,0.0,16.0
1.0,Gibraltar,03-05-2020,0.0,0.0
31.0,Greece,03-05-2020,0.0,0.0
105.0,Hong Kong,03-05-2020,2.0,43.0
2.0,Hungary,03-05-2020,0.0,0.0
34.0,Iceland,03-05-2020,0.0,0.0
30.0,India,03-05-2020,0.0,3.0
2.0,Indonesia,03-05-2020,0.0,0.0
3513.0,Iran,03-05-2020,107.0,739.0
35.0,Iraq,03-05-2020,2.0,0.0
6.0,Ireland,03-05-2020,0.0,0.0
16.0,Israel,03-05-2020,0.0,1.0
3858.0,Italy,03-05-2020,148.0,414.0
360.0,Japan,03-05-2020,6.0,43.0
1.0,Jordan,03-05-2020,0.0,0.0
58.0,Kuwait,03-05-2020,0.0,0.0
1.0,Latvia,03-05-2020,0.0,0.0
16.0,Lebanon,03-05-2020,0.0,1.0
1.0,Liechtenstein,03-05-2020,0.0,0.0
1.0,Lithuania,03-05-2020,0.0,0.0
1.0,Luxembourg,03-05-2020,0.0,0.0
10.0,Macau,03-05-2020,0.0,9.0
80422.0,China,03-05-2020,3013.0,52240.0
50.0,Malaysia,03-05-2020,0.0,22.0
5.0,Mexico,03-05-2020,0.0,1.0
1.0,Monaco,03-05-2020,0.0,0.0
2.0,Morocco,03-05-2020,0.0,0.0
1.0,Nepal,03-05-2020,0.0,1.0
82.0,Netherlands,03-05-2020,0.0,0.0
3.0,New Zealand,03-05-2020,0.0,0.0
1.0,Nigeria,03-05-2020,0.0,0.0
1.0,North Macedonia,03-05-2020,0.0,0.0
87.0,Norway,03-05-2020,0.0,0.0
16.0,Oman,03-05-2020,0.0,2.0
5.0,Pakistan,03-05-2020,0.0,0.0
4.0,Palestine,03-05-2020,0.0,0.0
3.0,Philippines,03-05-2020,1.0,1.0
1.0,Poland,03-05-2020,0.0,0.0
8.0,Portugal,03-05-2020,0.0,0.0
8.0,Qatar,03-05-2020,0.0,0.0
6.0,Romania,03-05-2020,0.0,1.0
4.0,Russia,03-05-2020,0.0,2.0
3.0,Saint Barthelemy,03-05-2020,0.0,0.0
21.0,San Marino,03-05-2020,1.0,0.0
5.0,Saudi Arabia,03-05-2020,0.0,0.0
4.0,Senegal,03-05-2020,0.0,0.0
117.0,Singapore,03-05-2020,0.0,78.0
2.0,Slovenia,03-05-2020,0.0,0.0
1.0,South Africa,03-05-2020,0.0,0.0
6088.0,South Korea,03-05-2020,35.0,41.0
259.0,Spain,03-05-2020,3.0,2.0
1.0,Sri Lanka,03-05-2020,0.0,1.0
94.0,Sweden,03-05-2020,0.0,0.0
114.0,Switzerland,03-05-2020,1.0,3.0
44.0,Taiwan,03-05-2020,1.0,12.0
47.0,Thailand,03-05-2020,1.0,31.0
1.0,Tunisia,03-05-2020,0.0,0.0
115.0,United Kingdom,03-05-2020,1.0,8.0
221.0,United States,03-05-2020,12.0,8.0
1.0,Ukraine,03-05-2020,0.0,0.0
29.0,United Arab Emirates,03-05-2020,0.0,5.0
16.0,Vietnam,03-05-2020,0.0,16.0
1.0,Afghanistan,03-06-2020,0.0,0.0
17.0,Algeria,03-06-2020,0.0,0.0
1.0,Andorra,03-06-2020,0.0,0.0
2.0,Argentina,03-06-2020,0.0,0.0
1.0,Armenia,03-06-2020,0.0,0.0
60.0,Australia,03-06-2020,2.0,21.0
55.0,Austria,03-06-2020,0.0,0.0
6.0,Azerbaijan,03-06-2020,0.0,0.0
60.0,Bahrain,03-06-2020,0.0,4.0
6.0,Belarus,03-06-2020,0.0,0.0
109.0,Belgium,03-06-2020,0.0,1.0
1.0,Bhutan,03-06-2020,0.0,0.0
2.0,Bosnia and Herzegovina,03-06-2020,0.0,0.0
13.0,Brazil,03-06-2020,0.0,0.0
1.0,Cambodia,03-06-2020,0.0,1.0
1.0,Cameroon,03-06-2020,0.0,0.0
49.0,Canada,03-06-2020,0.0,6.0
4.0,Chile,03-06-2020,0.0,0.0
1.0,Colombia,03-06-2020,0.0,0.0
1.0,Costa Rica,03-06-2020,0.0,0.0
11.0,Croatia,03-06-2020,0.0,0.0
18.0,Czech Republic,03-06-2020,0.0,0.0
23.0,Denmark,03-06-2020,0.0,1.0
2.0,Dominican Republic,03-06-2020,0.0,0.0
13.0,Ecuador,03-06-2020,0.0,0.0
15.0,Egypt,03-06-2020,0.0,1.0
10.0,Estonia,03-06-2020,0.0,0.0
1.0,Faroe Islands,03-06-2020,0.0,0.0
15.0,Finland,03-06-2020,0.0,1.0
653.0,France,03-06-2020,9.0,12.0
4.0,Georgia,03-06-2020,0.0,0.0
670.0,Germany,03-06-2020,0.0,17.0
1.0,Gibraltar,03-06-2020,0.0,0.0
45.0,Greece,03-06-2020,0.0,0.0
107.0,Hong Kong,03-06-2020,2.0,46.0
2.0,Hungary,03-06-2020,0.0,0.0
43.0,Iceland,03-06-2020,0.0,0.0
31.0,India,03-06-2020,0.0,3.0
4.0,Indonesia,03-06-2020,0.0,0.0
4747.0,Iran,03-06-2020,124.0,913.0
40.0,Iraq,03-06-2020,3.0,0.0
18.0,Ireland,03-06-2020,0.0,0.0
21.0,Israel,03-06-2020,0.0,2.0
4636.0,Italy,03-06-2020,197.0,523.0
420.0,Japan,03-06-2020,6.0,46.0
1.0,Jordan,03-06-2020,0.0,0.0
58.0,Kuwait,03-06-2020,0.0,0.0
1.0,Latvia,03-06-2020,0.0,0.0
22.0,Lebanon,03-06-2020,0.0,1.0
1.0,Liechtenstein,03-06-2020,0.0,0.0
1.0,Lithuania,03-06-2020,0.0,0.0
2.0,Luxembourg,03-06-2020,0.0,0.0
10.0,Macau,03-06-2020,0.0,10.0
80573.0,China,03-06-2020,3042.0,53888.0
83.0,Malaysia,03-06-2020,0.0,22.0
6.0,Mexico,03-06-2020,0.0,1.0
1.0,Monaco,03-06-2020,0.0,0.0
2.0,Morocco,03-06-2020,0.0,0.0
1.0,Nepal,03-06-2020,0.0,1.0
128.0,Netherlands,03-06-2020,1.0,0.0
4.0,New Zealand,03-06-2020,0.0,0.0
1.0,Nigeria,03-06-2020,0.0,0.0
3.0,North Macedonia,03-06-2020,0.0,0.0
108.0,Norway,03-06-2020,0.0,0.0
16.0,Oman,03-06-2020,0.0,2.0
6.0,Pakistan,03-06-2020,0.0,0.0
16.0,Palestine,03-06-2020,0.0,0.0
1.0,Peru,03-06-2020,0.0,0.0
5.0,Philippines,03-06-2020,1.0,1.0
5.0,Poland,03-06-2020,0.0,0.0
13.0,Portugal,03-06-2020,0.0,0.0
8.0,Qatar,03-06-2020,0.0,0.0
9.0,Romania,03-06-2020,0.0,1.0
13.0,Russia,03-06-2020,0.0,2.0
3.0,Saint Barthelemy,03-06-2020,0.0,0.0
21.0,San Marino,03-06-2020,1.0,0.0
5.0,Saudi Arabia,03-06-2020,0.0,0.0
4.0,Senegal,03-06-2020,0.0,0.0
1.0,Serbia,03-06-2020,0.0,0.0
130.0,Singapore,03-06-2020,0.0,78.0
1.0,Slovakia,03-06-2020,0.0,0.0
7.0,Slovenia,03-06-2020,0.0,0.0
1.0,South Africa,03-06-2020,0.0,0.0
6593.0,South Korea,03-06-2020,42.0,135.0
400.0,Spain,03-06-2020,5.0,2.0
1.0,Sri Lanka,03-06-2020,0.0,1.0
101.0,Sweden,03-06-2020,0.0,0.0
214.0,Switzerland,03-06-2020,1.0,3.0
45.0,Taiwan,03-06-2020,1.0,12.0
48.0,Thailand,03-06-2020,1.0,31.0
1.0,Togo,03-06-2020,0.0,0.0
1.0,Tunisia,03-06-2020,0.0,0.0
163.0,United Kingdom,03-06-2020,2.0,8.0
278.0,United States,03-06-2020,14.0,8.0
1.0,Ukraine,03-06-2020,0.0,0.0
29.0,United Arab Emirates,03-06-2020,0.0,5.0
1.0,Vatican City,03-06-2020,0.0,0.0
16.0,Vietnam,03-06-2020,0.0,16.0
1.0,Afghanistan,03-07-2020,0.0,0.0
17.0,Algeria,03-07-2020,0.0,0.0
1.0,Andorra,03-07-2020,0.0,0.0
8.0,Argentina,03-07-2020,0.0,0.0
1.0,Armenia,03-07-2020,0.0,0.0
63.0,Australia,03-07-2020,2.0,21.0
79.0,Austria,03-07-2020,0.0,0.0
9.0,Azerbaijan,03-07-2020,0.0,0.0
85.0,Bahrain,03-07-2020,0.0,4.0
6.0,Belarus,03-07-2020,0.0,0.0
169.0,Belgium,03-07-2020,0.0,1.0
1.0,Bhutan,03-07-2020,0.0,0.0
3.0,Bosnia and Herzegovina,03-07-2020,0.0,0.0
13.0,Brazil,03-07-2020,0.0,0.0
1.0,Cambodia,03-07-2020,0.0,1.0
1.0,Cameroon,03-07-2020,0.0,0.0
54.0,Canada,03-07-2020,0.0,8.0
4.0,Chile,03-07-2020,0.0,0.0
1.0,Colombia,03-07-2020,0.0,0.0
1.0,Costa Rica,03-07-2020,0.0,0.0
12.0,Croatia,03-07-2020,0.0,0.0
19.0,Czech Republic,03-07-2020,0.0,0.0
23.0,Denmark,03-07-2020,0.0,1.0
2.0,Dominican Republic,03-07-2020,0.0,0.0
13.0,Ecuador,03-07-2020,0.0,0.0
15.0,Egypt,03-07-2020,0.0,1.0
10.0,Estonia,03-07-2020,0.0,0.0
1.0,Faroe Islands,03-07-2020,0.0,0.0
15.0,Finland,03-07-2020,0.0,1.0
949.0,France,03-07-2020,11.0,12.0
5.0,French Guiana,03-07-2020,0.0,0.0
4.0,Georgia,03-07-2020,0.0,0.0
799.0,Germany,03-07-2020,0.0,18.0
1.0,Gibraltar,03-07-2020,0.0,0.0
46.0,Greece,03-07-2020,0.0,0.0
108.0,Hong Kong,03-07-2020,2.0,51.0
4.0,Hungary,03-07-2020,0.0,0.0
50.0,Iceland,03-07-2020,0.0,0.0
34.0,India,03-07-2020,0.0,3.0
4.0,Indonesia,03-07-2020,0.0,0.0
5823.0,Iran,03-07-2020,145.0,1669.0
54.0,Iraq,03-07-2020,4.0,0.0
18.0,Ireland,03-07-2020,0.0,0.0
21.0,Israel,03-07-2020,0.0,2.0
5883.0,Italy,03-07-2020,233.0,589.0
461.0,Japan,03-07-2020,6.0,76.0
1.0,Jordan,03-07-2020,0.0,0.0
61.0,Kuwait,03-07-2020,0.0,0.0
1.0,Latvia,03-07-2020,0.0,0.0
22.0,Lebanon,03-07-2020,0.0,1.0
1.0,Liechtenstein,03-07-2020,0.0,0.0
1.0,Lithuania,03-07-2020,0.0,0.0
2.0,Luxembourg,03-07-2020,0.0,0.0
10.0,Macau,03-07-2020,0.0,10.0
80652.0,China,03-07-2020,3070.0,55478.0
93.0,Malaysia,03-07-2020,0.0,23.0
3.0,Malta,03-07-2020,0.0,0.0
2.0,Martinique,03-07-2020,0.0,0.0
6.0,Mexico,03-07-2020,0.0,1.0
1.0,Monaco,03-07-2020,0.0,0.0
2.0,Morocco,03-07-2020,0.0,0.0
1.0,Nepal,03-07-2020,0.0,1.0
188.0,Netherlands,03-07-2020,1.0,0.0
5.0,New Zealand,03-07-2020,0.0,0.0
1.0,Nigeria,03-07-2020,0.0,0.0
3.0,North Macedonia,03-07-2020,0.0,0.0
147.0,Norway,03-07-2020,0.0,0.0
16.0,Oman,03-07-2020,0.0,2.0
6.0,Pakistan,03-07-2020,0.0,0.0
22.0,Palestine,03-07-2020,0.0,0.0
1.0,Peru,03-07-2020,0.0,0.0
6.0,Philippines,03-07-2020,1.0,1.0
5.0,Poland,03-07-2020,0.0,0.0
20.0,Portugal,03-07-2020,0.0,0.0
8.0,Qatar,03-07-2020,0.0,0.0
9.0,Romania,03-07-2020,0.0,3.0
13.0,Russia,03-07-2020,0.0,2.0
3.0,Saint Barthelemy,03-07-2020,0.0,0.0
23.0,San Marino,03-07-2020,1.0,0.0
5.0,Saudi Arabia,03-07-2020,0.0,0.0
4.0,Senegal,03-07-2020,0.0,0.0
1.0,Serbia,03-07-2020,0.0,0.0
138.0,Singapore,03-07-2020,0.0,78.0
1.0,Slovakia,03-07-2020,0.0,0.0
7.0,Slovenia,03-07-2020,0.0,0.0
1.0,South Africa,03-07-2020,0.0,0.0
7041.0,South Korea,03-07-2020,44.0,135.0
500.0,Spain,03-07-2020,10.0,30.0
1.0,Sri Lanka,03-07-2020,0.0,1.0
161.0,Sweden,03-07-2020,0.0,0.0
268.0,Switzerland,03-07-2020,1.0,3.0
45.0,Taiwan,03-07-2020,1.0,12.0
50.0,Thailand,03-07-2020,1.0,31.0
1.0,Togo,03-07-2020,0.0,0.0
1.0,Tunisia,03-07-2020,0.0,0.0
206.0,United Kingdom,03-07-2020,2.0,18.0
417.0,United States,03-07-2020,17.0,8.0
1.0,Ukraine,03-07-2020,0.0,0.0
45.0,United Arab Emirates,03-07-2020,0.0,7.0
1.0,Vatican City,03-07-2020,0.0,0.0
18.0,Vietnam,03-07-2020,0.0,16.0
4.0,Afghanistan,03-08-2020,0.0,0.0
19.0,Algeria,03-08-2020,0.0,0.0
1.0,Andorra,03-08-2020,0.0,0.0
12.0,Argentina,03-08-2020,1.0,0.0
1.0,Armenia,03-08-2020,0.0,0.0
76.0,Australia,03-08-2020,4.0,21.0
104.0,Austria,03-08-2020,0.0,0.0
9.0,Azerbaijan,03-08-2020,0.0,0.0
85.0,Bahrain,03-08-2020,0.0,4.0
3.0,Bangladesh,03-08-2020,0.0,0.0
6.0,Belarus,03-08-2020,0.0,0.0
200.0,Belgium,03-08-2020,0.0,1.0
1.0,Bhutan,03-08-2020,0.0,0.0
3.0,Bosnia and Herzegovina,03-08-2020,0.0,0.0
